wind_speed,temperature,humidity,air_pressure,wind_direction,turbine_condition,hour_of_day,season,energy_output_kwh
9.904636378075335,-0.1574411499723194,69.10496775152978,1021.730398506271,SE,Excellent,6,Spring,410.8278854966636
7.071134318876129,30.475052013300616,54.021714722086074,1016.9066339500033,North,Excellent,13,Summer,168.76895185136345
4.050062489658817,32.95877673095522,81.04214412846136,1004.917372157109,NE,Fair,23,Spring,0.0
6.882545895970937,8.872113095156138,75.66041540143578,997.8716797388569,South,Good,9,Spring,91.17201182380805
7.017181444176043,11.122984400640158,89.19230540929348,983.5606146249113,North,Good,16,Winter,111.85335498647278
11.14899175719901,17.85865390724905,78.47449786684578,1018.2447507094954,NE,Excellent,13,Autumn,595.9587637898659
10.05933737792787,18.34456789987025,60.09517541731037,989.5279584295691,South,Excellent,7,Autumn,463.01218190611206
13.817957623620797,21.585442726728303,77.10766356761027,1014.4301629916196,SE,Poor,3,Autumn,422.65401566798187
8.395328962303958,35.102045387663495,49.276682197879296,1009.0482767587663,West,Excellent,15,Spring,281.1885156655628
4.855141536140042,13.230527725059506,51.44194491447489,1023.1871416315729,South,Good,23,Spring,46.965973753110504
10.941145678058398,7.017027554615463,85.22896119445554,1008.469317507652,SE,Excellent,12,Spring,525.662267427315
11.567922250777297,1.2068077198547282,61.24936614811075,1008.0582832047936,NW,Good,21,Summer,550.6178389585373
9.26145988577318,7.6906996005808095,85.88662383628468,1023.9780605643244,East,Poor,19,Summer,136.1848612143584
11.712309605349663,14.66873027126203,87.56956615677949,1018.0258704362618,South,Good,17,Winter,589.0361579633261
8.600919846253081,32.94557863517788,90.02936363628987,1017.7423393577417,East,Excellent,13,Spring,261.55841380495434
8.880366682215788,9.823887009638286,94.16446650888452,1020.0390138471279,South,Good,17,Autumn,222.88198053978144
7.974956770566575,17.237879516388986,60.16896543593074,989.9664181518934,East,Fair,4,Autumn,107.64497553622641
3.283689033748937,14.83577103927248,52.32067728247972,1024.3518301998047,NW,Good,8,Winter,44.063056419114496
4.703093755732386,26.88393273448084,70.75391226158797,1022.187031910204,West,Fair,2,Autumn,49.86190414945433
3.4295998051047167,40.26932425873622,55.98206964063393,997.7497530713525,SW,Good,7,Winter,21.26627300143119
10.046781422367776,9.691312270796793,72.07519167601632,1009.338792894887,NE,Fair,19,Spring,311.6329868417977
6.914609787448683,10.10560557481778,79.39101038506772,1012.4103906855855,East,Good,21,Autumn,122.67376328597072
8.742994834388364,25.44160877069072,78.18835129444957,1010.9825482339741,NW,Excellent,9,Spring,271.2819602855776
14.345079744989192,21.818914896263113,56.218702091408495,1018.007899498528,East,Excellent,21,Summer,1321.1225558919107
6.283839944597731,33.46707325736034,41.6802141189127,1034.4705017274678,West,Excellent,18,Autumn,97.12734540727365
7.81464069332672,20.83928185325964,60.13705369235453,1029.2265009150924,East,Poor,20,Summer,64.05322716711058
11.49525910349314,11.407079092129404,39.981590085733615,993.3167120985289,NW,Fair,2,Autumn,469.6297717233715
6.077686849515693,20.906548306923092,92.30679246286658,1022.3310498545907,SE,Good,10,Spring,94.91298322672034
4.264215940940989,26.08703580582908,54.21142225165002,1032.933999793031,NW,Excellent,10,Winter,9.091025782196962
6.679420845443553,23.20482181197364,40.81218230563266,1018.802127810338,SW,Excellent,16,Spring,112.10206604009971
5.354360586461155,20.072740311072977,31.781343193402563,1029.3647063777894,SW,Fair,15,Spring,37.817078689306
15.035214056407359,25.66674689589154,75.2075670400539,1043.1840566855115,SW,Good,6,Spring,1212.9998934149899
12.278948056635583,26.692955904456728,74.58316222183203,1028.3556431916047,North,Excellent,3,Autumn,797.1160908419303
10.013964573999187,28.821589910375273,53.84229166069042,1016.7396289346259,West,Good,22,Winter,381.7860210968015
13.458501767392281,21.48709887589643,35.01983221933557,1028.6763271112713,SE,Excellent,18,Summer,1156.8060935449796
12.207350890774531,13.328819196831457,58.674022642666245,1015.1733174964534,North,Excellent,11,Spring,809.1754937950218
5.635341866585989,16.467136864333227,51.78522465443755,1013.3585456492743,West,Good,14,Autumn,55.289860690505094
13.94872620554492,27.06508966508357,77.39844478145065,1007.728786464294,SE,Excellent,10,Summer,1109.1016856258668
9.043180654067806,6.8306432901276395,72.40454746168832,1036.4512003824816,East,Poor,4,Spring,130.07926440128497
12.267925332969082,18.686733088729014,55.5215609738278,1000.7235700108699,SE,Excellent,4,Summer,786.4549591587958
14.03792048297042,11.066611876726393,45.25247879784931,1035.9855158701716,NW,Excellent,14,Spring,1244.8551988945828
6.949218711147486,15.287448229348175,99.16251763089143,1020.4979618561056,North,Excellent,17,Summer,120.08218369870097
4.731647533618943,27.784518626072988,61.780113483728044,992.0104073779709,East,Fair,10,Summer,20.00613239498678
6.06890055824917,16.910990680199035,78.17919650461658,1018.5147393948713,NW,Good,11,Winter,53.82441655363103
7.970903812314457,15.464365481561488,39.838707730485254,981.4996023852257,West,Good,1,Winter,183.5795248695604
12.442466303747045,1.401438590200808,63.991278976157844,1022.3826202524656,SE,Excellent,19,Spring,862.7929790612613
13.232367435243086,22.46253566027221,31.927570390862584,1026.2784722448348,NW,Excellent,14,Autumn,1107.353381251159
2.668199212529947,21.454841811410752,65.3818582537315,1004.1146606652192,East,Good,19,Winter,37.66748112808267
8.764027956600088,36.6325472330546,97.48121849823916,1014.8532154393338,North,Fair,3,Summer,176.3237788722951
7.88026296510581,11.922217650469992,56.89446990900602,1042.3123615062543,North,Fair,21,Winter,146.3671054481041
6.009327830154672,17.191503276639388,32.72972088024381,1005.4137994360709,SW,Excellent,17,Winter,124.61407156140993
4.858591446660645,17.49383683710755,32.16690536435405,997.116386194151,SE,Good,5,Spring,16.194778993583213
7.134408350647198,30.774532797634745,57.159073196280865,1035.224951036939,NW,Poor,22,Winter,80.43784228916462
15.536607841414096,14.04704467613048,41.20174555242358,1042.4388078579618,SW,Excellent,18,Winter,1746.688295939412
6.998456100078739,17.79021525770339,31.634646742973015,1013.0554350777177,East,Fair,10,Summer,86.57377113863542
8.842001137726427,21.078965097165394,82.93495297651238,1028.1719455311254,SW,Excellent,23,Winter,315.9599865536277
10.814849205764935,16.86609123156358,62.096610621732346,1033.1221387329633,South,Poor,1,Summer,262.7185797115282
7.378323896334767,10.535663854494718,50.24713403808582,1001.8627365119243,West,Fair,7,Winter,132.98189978766797
17.110892788007888,16.940899928983075,93.00582281115365,1005.720412469482,SW,Poor,10,Winter,827.4693931585584
16.493054589376577,25.73631749859772,38.12972721403679,1031.463117697321,West,Good,4,Autumn,1738.9405358977233
6.308587109424752,4.734847005889398,96.91431802687235,1038.2752141806277,East,Excellent,17,Winter,122.5871479754772
8.634017924432086,16.32969674146876,51.977670216414694,1021.4432129026153,South,Poor,22,Summer,94.83311147935987
6.786183181310447,7.998791850608268,92.18825706160769,999.8027846974692,North,Excellent,17,Summer,134.84382497406483
6.632059940068698,26.950466289248425,72.2060013535623,1042.8059166754915,SE,Excellent,13,Spring,134.21196853976613
3.5509373220712184,-0.23186904783774764,87.86951518190412,1005.0354365328205,NE,Good,21,Spring,0.0
9.758317636117122,9.410781527284117,98.8809214247325,1007.9729332824282,NE,Fair,9,Autumn,250.39269921355762
8.686198957636309,18.77211875064521,50.1883806473122,1018.1350675173443,SE,Poor,2,Summer,170.34746167073558
3.8391491490211225,30.655240292343404,97.2794839785315,1036.3124063107216,East,Excellent,8,Summer,0.0
6.572095684110694,14.342497389270122,57.263732643169426,1025.8096396482833,South,Fair,2,Summer,80.61238455032255
14.364752357799883,9.448004733068016,56.98583333158456,1019.2229825054286,South,Good,10,Autumn,1077.2292974295244
6.186535003686573,33.8115706944059,53.8270972978154,1019.9493279517716,West,Excellent,11,Summer,87.76136045041122
5.1651184974768425,0.5198609958375595,67.89853251433097,1013.652720029652,North,Excellent,11,Spring,20.94690044058605
8.559376114106641,-6.988059566200818,40.790153022494096,1021.3720927177776,NW,Excellent,2,Autumn,291.15439965794235
18.480848488089944,19.400144500533322,68.75980397506078,975.0565988345854,SW,Excellent,20,Spring,2000.0
6.2115636131753345,9.979457756473888,67.91933686870027,1008.5508881139531,South,Poor,6,Spring,49.61644546239217
10.448072008394979,4.787671828692869,83.3331268823409,1016.6198290237517,SE,Good,13,Autumn,385.33589428210405
11.579603753774245,22.083564472993533,88.35549733563099,995.7347887457074,NW,Good,23,Winter,531.090382778048
6.167172066220877,17.43800713771199,60.83089452186968,1018.7948497671734,NE,Poor,10,Winter,46.650458508017685
11.131042187149736,9.359213692632716,51.16332745460456,1009.9329316852081,NW,Excellent,6,Spring,601.0288908834378
7.417144926334855,2.1969560132910555,48.153442812196616,1039.3321354747322,North,Fair,20,Winter,93.26763784172223
10.002014737229203,23.724573282801448,43.623668569341035,1036.595295878223,SE,Good,9,Summer,383.3718547444228
10.01533660782932,21.50201177958661,34.035330753931746,1006.0129164632276,North,Fair,10,Autumn,285.3785410142277
9.008042237098056,14.00824136220617,53.97135851842994,1010.7374343264996,NW,Excellent,14,Spring,334.25847465976403
4.460948224555677,33.466369960476655,48.917338449154826,1011.8907865158741,SW,Poor,18,Summer,41.99155647508509
12.74398747354831,4.299152336738475,97.64921701064851,1006.2251078576056,East,Excellent,15,Winter,884.7135894623777
6.975525981714233,-0.25525170924738916,69.03961783750307,1015.9253747604218,South,Excellent,21,Summer,153.03570601037296
5.634784013237048,8.080919301187556,54.30939273213553,1001.6257689666861,SE,Fair,20,Winter,64.74913902018677
3.6322697775913433,14.544139836445021,70.63273206955873,996.0407699759371,East,Excellent,19,Spring,8.589760868303916
9.563188341833975,17.433394493226917,39.74376909419868,1022.340668358504,NW,Good,11,Summer,331.41048881344415
10.511081658233008,12.587639421436702,61.08306244415421,1022.4429437633272,South,Good,17,Autumn,458.9360378996677
3.0346616083252145,18.520553965142966,73.83640249947447,1000.9352636051001,West,Good,22,Spring,4.596836764218659
8.777046363362675,2.48460575809556,64.2228482254716,1026.430331461439,East,Excellent,12,Summer,296.1111104678175
6.054225624150349,29.437646040732595,58.12451604580269,1003.52633406252,East,Excellent,4,Summer,122.51586095247188
10.143215449627517,14.178488216074312,99.56938722297888,1016.7974785705698,NW,Excellent,3,Winter,412.5099936026567
5.501809566853195,26.172958315881274,91.62203335042489,1025.3051601891868,NE,Good,13,Spring,87.81773270944109
10.668886996860325,18.427253463777042,73.6384170711608,1012.4958115294443,NW,Excellent,7,Spring,529.2288317715344
7.59404655529345,19.56753219153784,69.8564152827598,1019.821113682117,East,Excellent,8,Spring,197.48727950746976
15.291425970883472,20.69767280232204,73.44623358772088,1005.2535553416865,South,Excellent,18,Spring,1512.2044140274106
5.077083434051448,19.477085600173147,44.091847547570325,1010.0530012485785,SW,Excellent,2,Winter,69.84760432975776
7.166863243370294,21.42722759867544,57.659642028502304,1009.9121085367949,NE,Good,4,Autumn,129.8276068746705
4.776406714148302,28.291525301324313,32.762167302362954,1001.8013248018964,NW,Fair,20,Spring,42.48263398036727
14.865309379010142,16.965211697014702,63.28822262407787,1010.3483875532633,SW,Excellent,17,Winter,1432.5170369418627
13.588501079013783,22.090037575885123,68.01172087703642,989.7707255170438,SE,Good,0,Autumn,940.6456902803731
6.3695482242372945,14.102643057127732,45.94248152722467,1005.6326937928684,NW,Good,7,Autumn,99.10143558758905
10.309080291994448,29.401172154494727,97.48201930158596,1008.726867599455,East,Good,18,Winter,415.6127287495692
12.429140935326847,8.236076979407303,93.66182276560694,1009.1573037125693,SW,Good,16,Spring,657.6667257182573
9.200588245687744,33.00940432910816,80.55002648191342,1009.3775383119383,East,Good,16,Autumn,266.98932430627394
8.947940864199445,14.598420493556565,67.33706401357537,1012.0735370020981,West,Good,10,Spring,270.39637862174936
6.209528585011129,0.692248978819519,90.89784117533794,1020.191622771291,SW,Excellent,1,Spring,119.50814801016861
4.500894438075347,16.281044149107892,39.1456640676424,1026.1177561119878,SW,Good,5,Summer,57.11930785517141
14.066809288807438,8.189483425251192,85.33568559924194,1003.253521597276,NW,Good,21,Spring,984.4110293994839
14.150455274165628,23.40643548988724,38.73745697767938,994.9519871691629,East,Excellent,13,Summer,1313.7331522140132
10.010672558961865,8.473760206976092,85.59474637845838,997.3693338163534,SE,Excellent,2,Autumn,422.54426069022134
7.147715670850977,10.538165667852203,49.30372977759499,1005.6919561820761,North,Poor,11,Winter,44.2758642105121
7.243312637249968,-3.895407309455308,91.39634067127322,1007.7211802327523,NE,Good,3,Summer,152.4689890971678
11.101966133893026,10.476936807509233,96.08294656777785,1001.4500590070381,North,Good,11,Winter,444.64048869172234
14.06408845884612,-9.238793266289566,40.41571785835809,993.5582500362516,NE,Poor,12,Autumn,489.8790878911536
13.814926340920762,-0.8390282348572331,62.387292354577546,1006.1581875878871,SE,Good,1,Spring,981.8420838881821
11.842153234103694,22.604146561442974,98.66911647138795,1015.7213993017095,SW,Good,1,Autumn,560.1205743205466
10.108506914860042,22.858001586508323,63.83852051812026,1021.9254419875334,SW,Fair,14,Winter,308.7572839601919
4.3717231028409245,19.254575617849646,90.44832657601816,1004.6386542033752,NW,Fair,22,Autumn,31.189369198387972
5.358992369705287,5.33023856870787,71.21120654919238,1006.8050326678485,West,Good,16,Spring,58.857428176746126
14.10151858286225,14.522886438580201,56.27309355437213,999.0995253672903,East,Good,6,Autumn,1035.1158635681804
9.725258093151176,14.963974609094317,50.00484888681092,1012.5284124443783,East,Excellent,13,Spring,414.44627435271514
2.76898293810958,3.4163531080745724,44.22561637602611,1000.2735704871378,East,Poor,11,Summer,2.8203033352595477
4.6168304667862525,30.033983017671506,83.32587339643881,1021.596917198618,NW,Good,16,Winter,39.29730252033214
10.34903544049104,23.773622905756714,57.05783547761195,986.2120026209883,NE,Excellent,13,Spring,482.3598457231678
2.569880664099957,12.79035826170336,65.78928235405257,1007.605554913213,SW,Fair,5,Spring,15.246541047281578
5.349658524487047,15.268858389945308,64.46278360008273,1017.5166100878762,SE,Good,18,Autumn,49.7478055525728
9.136151774793724,17.083828079475524,70.40953204631919,1015.7575177448375,East,Excellent,23,Summer,336.18276745405257
10.680332847645188,-5.417348684242906,90.59040019371866,1053.3955049597075,North,Good,5,Spring,439.88722505868265
10.21877453496906,12.528226174794032,98.65175405084005,1018.2470003685186,East,Good,17,Summer,353.337730037376
6.031475103199022,8.180157520022014,58.53089460016719,997.9391810473699,SW,Fair,23,Summer,47.51966805496255
10.927861249454232,4.983799901050844,87.92632454744121,1011.5680362936639,NW,Excellent,4,Autumn,547.2772844184642
6.163258408912372,12.18899707114045,83.51694562583023,986.3563049980032,SE,Fair,23,Spring,36.95648694480586
7.019226451432273,32.976865268495224,70.14702660189013,1011.7910037605486,West,Good,23,Autumn,148.59242360381694
11.371813234727345,21.4084286126701,96.92330005283532,1000.5041591449886,SE,Excellent,5,Winter,592.9764682590853
10.192772675680509,9.288210102172032,44.0332160869882,1026.7308541334023,North,Poor,1,Winter,190.84393636872528
13.003871544036565,20.725827813561587,37.6484947216735,1004.756895881067,East,Good,7,Spring,875.110273280398
10.282273265406351,28.99355436586002,89.77733768687955,1011.2485112630714,East,Excellent,14,Summer,455.63002023523586
9.332314474815199,24.24633682912769,60.74048716436238,1003.4666323789339,South,Good,14,Spring,303.5950729526486
4.508954350461218,15.59630369920174,89.28781979449423,1039.0827702778,NE,Fair,10,Spring,42.044834828438965
7.4165158230406085,8.530632222944261,92.51631436367904,1008.1813585082314,North,Excellent,21,Winter,152.78246493861198
6.440973931804283,21.9822331361359,34.372031553335,1040.488355652188,South,Excellent,21,Winter,138.66812861629143
6.230935243465085,18.934853854217497,91.84253340902424,1025.212276431774,SE,Excellent,23,Summer,77.16624283422362
17.204861130389425,23.951932200277323,61.38233387585955,1020.2310009100308,West,Excellent,0,Summer,2000.0
7.65338834775761,21.351718016819696,65.73027423029626,1018.5309972097627,NE,Fair,17,Spring,119.9843794639934
13.935976437640344,25.49552715319335,73.86147577652471,1018.9069594732438,North,Good,11,Autumn,954.1300399190957
9.989330427960464,9.64764788439432,94.84678247110607,984.0849113098159,East,Excellent,11,Spring,408.99061362367394
12.068009543701157,28.173940656343255,31.33812661008348,1008.8167490877387,SE,Excellent,10,Summer,823.0067154382624
8.685795447131277,16.975996046923996,63.3790427822472,1025.6773695677648,North,Excellent,7,Autumn,255.25570869183386
9.419567222490908,35.75260872625265,78.14054297013925,1012.2665422478884,East,Poor,6,Winter,98.75965210151479
8.588685736462804,8.108121819104321,80.589487038876,991.9221522979464,SW,Excellent,22,Summer,262.6717893134908
5.728505504999994,32.359638031652494,78.47727020759756,1012.2139332413379,NE,Poor,20,Summer,64.0605582997608
11.057193571753418,16.97910783462648,39.410459058568534,1038.5615827438323,SW,Good,1,Autumn,535.6786706027781
6.592706345439563,8.485819963855516,50.95769118601768,1031.7033757330207,SW,Excellent,10,Summer,115.30427784502238
3.25517121906299,10.161141659456785,55.110086779190944,1012.0699398595095,East,Fair,21,Summer,31.611805158612484
10.146533147474301,11.796526918056799,86.31060453756535,1027.2717391558713,West,Good,9,Summer,385.46597266618767
5.532102560004261,19.241659464019165,49.51319106901871,1007.5023946944792,SE,Good,2,Summer,90.26093242777497
15.436864270561468,20.228354880354996,44.74934747070422,987.4419261975992,NW,Poor,19,Summer,683.543785655766
16.034386143270872,9.26299996061421,97.02136133266673,999.1330101780567,East,Excellent,9,Summer,1678.9835228587217
14.55645780531141,14.756454077390172,30.62042995794282,1036.443331527623,West,Excellent,17,Summer,1462.3645924346433
7.439337586124938,36.42270358611864,99.84745989773847,1008.8901037725605,NW,Good,13,Summer,130.4883539510137
2.998472925924604,32.275431701007115,77.37749092001769,1009.3492403093747,SE,Excellent,17,Winter,0.0
14.987436285473779,19.363236696740323,87.9928509614382,1008.5024270558768,SW,Excellent,23,Summer,1376.610316167727
7.980973978491791,15.380034781682003,50.62335774423352,1041.562048843595,NE,Excellent,7,Winter,250.5419102161065
16.753097608021562,16.20031326718261,31.0020694366942,1037.3893837304308,NE,Excellent,9,Winter,2000.0
16.56293481659288,21.135179727304166,81.6508662993071,1046.281703501722,SE,Fair,21,Spring,1232.6515835001287
13.077579568636951,4.772074348015945,88.3901217900473,1010.6143218439993,SE,Excellent,12,Spring,897.2777970940216
6.724581289703698,12.426234625766549,81.83332923674634,1017.4343673312064,North,Good,20,Winter,97.06287449160416
7.578770801378776,-1.6858407387758945,39.9995201110587,990.2503617586881,West,Good,7,Winter,170.02369334488176
13.040946778179718,18.992231226052795,82.73995455798783,1035.1540163917741,SW,Good,3,Summer,796.4497079457718
6.938963333693205,21.471959397027412,83.82459474753486,995.483306730981,West,Excellent,3,Spring,129.87332147063552
5.447606625316801,10.16813537700626,76.09783609690385,1016.2516334564394,SE,Fair,4,Autumn,33.97396891970525
9.216589741134975,30.739867632900328,83.62811529569103,996.5404620855073,South,Excellent,0,Spring,342.8244189986515
15.26961876361377,2.742343369976588,89.21450077744126,1004.1669975989196,South,Fair,16,Winter,957.1386752774044
10.729996463716809,0.3562511979017984,72.95228799662209,1000.4410635342545,NW,Fair,1,Winter,351.89003624924214
9.350046906781069,17.24451818559972,36.20232997787753,1003.8818710898628,NW,Good,7,Summer,352.8133925779366
